TaxonID,Family,Genus,Species,MammalName,Mass,FillMass
5794,SORICIDAE,Crocidura,mariquensis,Crocidura mariquensis,11.25,0
5795,SORICIDAE,Crocidura,maurisca,Crocidura maurisca,14,0
5796,SORICIDAE,Crocidura,maxi,Crocidura maxi,7.53,0
5797,SORICIDAE,Crocidura,mindorus,Crocidura mindorus,18,0
5798,SORICIDAE,Crocidura,miya,Crocidura miya,10.2,0
5799,SORICIDAE,Crocidura,monax,Crocidura monax,16,0
5800,SORICIDAE,Crocidura,monticola,Crocidura monticola,51.64259854,1
5801,SORICIDAE,Crocidura,montis,Crocidura montis,14.5,0
5802,SORICIDAE,Crocidura,muricauda,Crocidura muricauda,106,0
5803,SORICIDAE,Crocidura,musseri,Crocidura musseri,51.64259854,1
5804,SORICIDAE,Crocidura,mutesae,Crocidura mutesae,106,0
5805,SORICIDAE,Crocidura,nana,Crocidura nana,106,0
5806,SORICIDAE,Crocidura,nanilla,Crocidura nanilla,6.5,0
5807,SORICIDAE,Crocidura,negligens,Crocidura negligens,51.64259854,1
5808,SORICIDAE,Crocidura,negrina,Crocidura negrina,51.64259854,1
5809,SORICIDAE,Crocidura,nicobarica,Crocidura nicobarica,28.9,0
5810,SORICIDAE,Crocidura,nigeriae,Crocidura nigeriae,23,0
5811,SORICIDAE,Crocidura,nigricans,Crocidura nigricans,20,0
5812,SORICIDAE,Crocidura,nigripes,Crocidura nigripes,13.2,0
5813,SORICIDAE,Crocidura,nigrofusca,Crocidura nigrofusca,106,0
5814,SORICIDAE,Crocidura,nimbae,Crocidura nimbae,15.502,0
5815,SORICIDAE,Crocidura,niobe,Crocidura niobe,16,0
5816,SORICIDAE,Crocidura,obscurior,Crocidura obscurior,106,0
5817,SORICIDAE,Crocidura,olivieri,Crocidura olivieri,57.95,0
5818,SORICIDAE,Crocidura,orientalis,Crocidura orientalis,51.64259854,1
5819,SORICIDAE,Crocidura,orii,Crocidura orii,14.4,0
5820,SORICIDAE,Crocidura,pachyura,Crocidura pachyura,51.64259854,1
5821,SORICIDAE,Crocidura,palawanensis,Crocidura palawanensis,51.64259854,1
5822,SORICIDAE,Crocidura,paradoxura,Crocidura paradoxura,8.23,0
5823,SORICIDAE,Crocidura,parvipes,Crocidura parvipes,106,0
5824,SORICIDAE,Crocidura,pasha,Crocidura pasha,6.5,0
5825,SORICIDAE,Crocidura,pergrisea,Crocidura pergrisea,10.1,0
5826,SORICIDAE,Crocidura,phaeura,Crocidura phaeura,106,0
5827,SORICIDAE,Crocidura,picea,Crocidura picea,106,0
5828,SORICIDAE,Crocidura,pitmani,Crocidura pitmani,106,0
5829,SORICIDAE,Crocidura,planiceps,Crocidura planiceps,2.5,0
5830,SORICIDAE,Crocidura,poensis,Crocidura poensis,16.567,0
5831,SORICIDAE,Crocidura,polia,Crocidura polia,106,0
5832,SORICIDAE,Crocidura,pullata,Crocidura pullata,106,0
5833,SORICIDAE,Crocidura,raineyi,Crocidura raineyi,14.5,0
5834,SORICIDAE,Crocidura,ramona,Crocidura ramona,51.64259854,1
5835,SORICIDAE,Crocidura,rapax,Crocidura rapax,51.64259854,1
5836,SORICIDAE,Crocidura,religiosa,Crocidura religiosa,7,0
5837,SORICIDAE,Crocidura,rhoditis,Crocidura rhoditis,14,0
5838,SORICIDAE,Crocidura,roosevelti,Crocidura roosevelti,106,0
5839,SORICIDAE,Crocidura,russula,Crocidura russula,51.64259854,1
5840,SORICIDAE,Crocidura,selina,Crocidura selina,106,0
5841,SORICIDAE,Crocidura,serezkyensis,Crocidura serezkyensis,106,0
5842,SORICIDAE,Crocidura,shantungensis,Crocidura shantungensis,51.64259854,1
5843,SORICIDAE,Crocidura,sibirica,Crocidura sibirica,106,0
5844,SORICIDAE,Crocidura,sicula,Crocidura sicula,6.9,0
5845,SORICIDAE,Crocidura,silacea,Crocidura silacea,8,0
5846,SORICIDAE,Crocidura,smithii,Crocidura smithii,106,0
5847,SORICIDAE,Crocidura,somalica,Crocidura somalica,11.5,0
5848,SORICIDAE,Crocidura,stenocephala,Crocidura stenocephala,106,0
5849,SORICIDAE,Crocidura,suaveolens,Crocidura suaveolens,8.67,0
5850,SORICIDAE,Crocidura,susiana,Crocidura susiana,106,0
5851,SORICIDAE,Crocidura,tanakae,Crocidura tanakae,51.64259854,1
5852,SORICIDAE,Crocidura,tansaniana,Crocidura tansaniana,106,0
5853,SORICIDAE,Crocidura,tarella,Crocidura tarella,106,0
5854,SORICIDAE,Crocidura,tarfayensis,Crocidura tarfayensis,6.5,0
5855,SORICIDAE,Crocidura,telfordi,Crocidura telfordi,106,0
5856,SORICIDAE,Crocidura,tenuis,Crocidura tenuis,9.43,0
5857,SORICIDAE,Crocidura,thalia,Crocidura thalia,106,0
5858,SORICIDAE,Crocidura,theresae,Crocidura theresae,17.6,0
5859,SORICIDAE,Crocidura,thomensis,Crocidura thomensis,106,0
5860,SORICIDAE,Crocidura,trichura,Crocidura trichura,51.64259854,1
5861,SORICIDAE,Crocidura,turba,Crocidura turba,14.5,0
5862,SORICIDAE,Crocidura,ultima,Crocidura ultima,16,0
5863,SORICIDAE,Crocidura,usambarae,Crocidura usambarae,9.7,0
5864,SORICIDAE,Crocidura,viaria,Crocidura viaria,17,0
5865,SORICIDAE,Crocidura,virgata,Crocidura virgata,51.64259854,1
5866,SORICIDAE,Crocidura,voi,Crocidura voi,106,0
5867,SORICIDAE,Crocidura,vorax,Crocidura vorax,51.64259854,1
5868,SORICIDAE,Crocidura,vosmaeri,Crocidura vosmaeri,51.64259854,1
5869,SORICIDAE,Crocidura,watasei,Crocidura watasei,51.64259854,1
5870,SORICIDAE,Crocidura,whitakeri,Crocidura whitakeri,5.5,0
5871,SORICIDAE,Crocidura,wimmeri,Crocidura wimmeri,23.5,0
5872,SORICIDAE,Crocidura,wuchihensis,Crocidura wuchihensis,51.64259854,1
5873,SORICIDAE,Crocidura,xantippe,Crocidura xantippe,106,0
5874,SORICIDAE,Crocidura,yankariensis,Crocidura yankariensis,5,0
5875,SORICIDAE,Crocidura,zaphiri,Crocidura zaphiri,106,0
5876,SORICIDAE,Crocidura,zarudnyi,Crocidura zarudnyi,6.708,0
5877,SORICIDAE,Crocidura,zimmeri,Crocidura zimmeri,14.5,0
5878,SORICIDAE,Crocidura,zimmermanni,Crocidura zimmermanni,51.64259854,1
5880,SORICIDAE,Cryptotis,alticola,Cryptotis alticola,8.192307692,1
5881,SORICIDAE,Cryptotis,brachyonyx,Cryptotis brachyonyx,8.192307692,1
5882,SORICIDAE,Cryptotis,colombiana,Cryptotis colombiana,8.192307692,1
5883,SORICIDAE,Cryptotis,endersi,Cryptotis endersi,8,0
5884,SORICIDAE,Cryptotis,equatoris,Cryptotis equatoris,8.192307692,1
5885,SORICIDAE,Cryptotis,goldmani,Cryptotis goldmani,8,0
5886,SORICIDAE,Cryptotis,goodwini,Cryptotis goodwini,7,0
5887,SORICIDAE,Cryptotis,gracilis,Cryptotis gracilis,7,0
5888,SORICIDAE,Cryptotis,griseoventris,Cryptotis griseoventris,8.192307692,1
5889,SORICIDAE,Cryptotis,hondurensis,Cryptotis hondurensis,5,0
5890,SORICIDAE,Cryptotis,magna,Cryptotis magna,7,0
5891,SORICIDAE,Cryptotis,mayensis,Cryptotis mayensis,8.192307692,1
5892,SORICIDAE,Cryptotis,medellinia,Cryptotis medellinia,8.192307692,1
5893,SORICIDAE,Cryptotis,mera,Cryptotis mera,8.192307692,1
5894,SORICIDAE,Cryptotis,meridensis,Cryptotis meridensis,11.567,0
5895,SORICIDAE,Cryptotis,merriami,Cryptotis merriami,8.192307692,1
5896,SORICIDAE,Cryptotis,mexicana,Cryptotis mexicana,7,0
5897,SORICIDAE,Cryptotis,montivaga,Cryptotis montivaga,11.3,0
5898,SORICIDAE,Cryptotis,nelsoni,Cryptotis nelsoni,8.192307692,1
5899,SORICIDAE,Cryptotis,nigrescens,Cryptotis nigrescens,7.65,0
5900,SORICIDAE,Cryptotis,obscura,Cryptotis obscura,8.192307692,1
5901,SORICIDAE,Cryptotis,orophila,Cryptotis orophila,8.192307692,1
5902,SORICIDAE,Cryptotis,parva,Cryptotis parva,4.983,0
5903,SORICIDAE,Cryptotis,peregrina,Cryptotis peregrina,8.192307692,1
5904,SORICIDAE,Cryptotis,peruviensis,Cryptotis peruviensis,8.192307692,1
5905,SORICIDAE,Cryptotis,phillipsii,Cryptotis phillipsii,8.192307692,1
5906,SORICIDAE,Cryptotis,squamipes,Cryptotis squamipes,11,0
5907,SORICIDAE,Cryptotis,tamensis,Cryptotis tamensis,8.192307692,1
5908,SORICIDAE,Cryptotis,thomasi,Cryptotis thomasi,11,0
5909,SORICIDAE,Cryptotis,tropicalis,Cryptotis tropicalis,8.192307692,1
5911,SORICIDAE,Diplomesodon,pulchellum,Diplomesodon pulchellum,11,0
5913,SORICIDAE,Episoriculus,caudatus,Episoriculus caudatus,9.124,0
5914,SORICIDAE,Episoriculus,fumidus,Episoriculus fumidus,6.73,0
5915,SORICIDAE,Episoriculus,leucops,Episoriculus leucops,8.232,0
5916,SORICIDAE,Episoriculus,macrurus,Episoriculus macrurus,13.61,0
5918,SORICIDAE,Feroculus,feroculus,Feroculus feroculus,36,0
5920,SORICIDAE,Megasorex,gigas,Megasorex gigas,20,0
5922,SORICIDAE,Myosorex,babaulti,Myosorex babaulti,106,0
5923,SORICIDAE,Myosorex,blarina,Myosorex blarina,106,0
5924,SORICIDAE,Myosorex,cafer,Myosorex cafer,13.4,0
5925,SORICIDAE,Myosorex,eisentrauti,Myosorex eisentrauti,106,0
5926,SORICIDAE,Myosorex,geata,Myosorex geata,9.35,0
5927,SORICIDAE,Myosorex,kihaulei,Myosorex kihaulei,74.74416667,1
5928,SORICIDAE,Myosorex,longicaudatus,Myosorex longicaudatus,12.98,0
5929,SORICIDAE,Myosorex,okuensis,Myosorex okuensis,106,0
5930,SORICIDAE,Myosorex,rumpii,Myosorex rumpii,106,0
5931,SORICIDAE,Myosorex,schalleri,Myosorex schalleri,106,0
5932,SORICIDAE,Myosorex,sclateri,Myosorex sclateri,106,0
5933,SORICIDAE,Myosorex,tenuis,Myosorex tenuis,106,0
5934,SORICIDAE,Myosorex,varius,Myosorex varius,13.2,0
5935,SORICIDAE,Myosorex,zinki,Myosorex zinki,74.74416667,1
5937,SORICIDAE,Nectogale,elegans,Nectogale elegans,32.5,0
5939,SORICIDAE,Neomys,anomalus,Neomys anomalus,16,0
5940,SORICIDAE,Neomys,fodiens,Neomys fodiens,14.3,0
5941,SORICIDAE,Neomys,teres,Neomys teres,12.854,0
5943,SORICIDAE,Notiosorex,cockrumi,Notiosorex cockrumi,4.393,1
5944,SORICIDAE,Notiosorex,crawfordi,Notiosorex crawfordi,4.393,0
5945,SORICIDAE,Notiosorex,evotis,Notiosorex evotis,4.393,1
5946,SORICIDAE,Notiosorex,villai,Notiosorex villai,4.393,1
5948,SORICIDAE,Paracrocidura,graueri,Paracrocidura graueri,106,0
5949,SORICIDAE,Paracrocidura,maxima,Paracrocidura maxima,106,0
5950,SORICIDAE,Paracrocidura,schoutedeni,Paracrocidura schoutedeni,13,0
5952,SORICIDAE,Ruwenzorisorex,suncoides,Ruwenzorisorex suncoides,18.2,0
5954,SORICIDAE,Scutisorex,somereni,Scutisorex somereni,91.5,0
5956,SORICIDAE,Solisorex,pearsoni,Solisorex pearsoni,-9999,0
5958,SORICIDAE,Sorex,alaskanus,Sorex alaskanus,14,0
5959,SORICIDAE,Sorex,alpinus,Sorex alpinus,7.8,0
5960,SORICIDAE,Sorex,antinorii,Sorex antinorii,24.96510513,1
5961,SORICIDAE,Sorex,araneus,Sorex araneus,10,0
5962,SORICIDAE,Sorex,arcticus,Sorex arcticus,8.15,0
5963,SORICIDAE,Sorex,arizonae,Sorex arizonae,2.4,0
5964,SORICIDAE,Sorex,arunchi,Sorex arunchi,24.96510513,1
5965,SORICIDAE,Sorex,asper,Sorex asper,7.945,0
5966,SORICIDAE,Sorex,bairdi,Sorex bairdi,8.34,0
5967,SORICIDAE,Sorex,bedfordiae,Sorex bedfordiae,6.6,0
5968,SORICIDAE,Sorex,bendirii,Sorex bendirii,16.1,0
5969,SORICIDAE,Sorex,buchariensis,Sorex buchariensis,106,0
5970,SORICIDAE,Sorex,caecutiens,Sorex caecutiens,5.375,0
5971,SORICIDAE,Sorex,camtschatica,Sorex camtschatica,106,0
5972,SORICIDAE,Sorex,cansulus,Sorex cansulus,106,0
5973,SORICIDAE,Sorex,cinereus,Sorex cinereus,4.658,0
5974,SORICIDAE,Sorex,coronatus,Sorex coronatus,9.6,0
5975,SORICIDAE,Sorex,cylindricauda,Sorex cylindricauda,106,0
5976,SORICIDAE,Sorex,daphaenodon,Sorex daphaenodon,6.79,0
5977,SORICIDAE,Sorex,dispar,Sorex dispar,5,0
5978,SORICIDAE,Sorex,emarginatus,Sorex emarginatus,7,0
5979,SORICIDAE,Sorex,excelsus,Sorex excelsus,106,0
5980,SORICIDAE,Sorex,fumeus,Sorex fumeus,7.7,0
5981,SORICIDAE,Sorex,gracillimus,Sorex gracillimus,24.96510513,1
5982,SORICIDAE,Sorex,granarius,Sorex granarius,6.275,0
5983,SORICIDAE,Sorex,haydeni,Sorex haydeni,3.5,0
5984,SORICIDAE,Sorex,hosonoi,Sorex hosonoi,3.25,0
5985,SORICIDAE,Sorex,hoyi,Sorex hoyi,2.575,0
5986,SORICIDAE,Sorex,isodon,Sorex isodon,9.35,0
5987,SORICIDAE,Sorex,ixtlanensis,Sorex ixtlanensis,24.96510513,1
5988,SORICIDAE,Sorex,jacksoni,Sorex jacksoni,3.5,0
5989,SORICIDAE,Sorex,kozlovi,Sorex kozlovi,106,0
5990,SORICIDAE,Sorex,leucogaster,Sorex leucogaster,24.96510513,1
5991,SORICIDAE,Sorex,longirostris,Sorex longirostris,3.575,0
5992,SORICIDAE,Sorex,lyelli,Sorex lyelli,5,0
5993,SORICIDAE,Sorex,macrodon,Sorex macrodon,7,0
5994,SORICIDAE,Sorex,maritimensis,Sorex maritimensis,24.96510513,1
5995,SORICIDAE,Sorex,mediopua,Sorex mediopua,24.96510513,1
5996,SORICIDAE,Sorex,merriami,Sorex merriami,5.9,0
5997,SORICIDAE,Sorex,milleri,Sorex milleri,7,0
5998,SORICIDAE,Sorex,minutissimus,Sorex minutissimus,2.5125,0
5999,SORICIDAE,Sorex,minutus,Sorex minutus,4.5,0
6000,SORICIDAE,Sorex,mirabilis,Sorex mirabilis,106,0
6001,SORICIDAE,Sorex,monticolus,Sorex monticolus,5.25,0
6002,SORICIDAE,Sorex,nanus,Sorex nanus,2.4,0
6003,SORICIDAE,Sorex,neomexicanus,Sorex neomexicanus,24.96510513,1
6004,SORICIDAE,Sorex,oreopolus,Sorex oreopolus,7,0
6005,SORICIDAE,Sorex,orizabae,Sorex orizabae,24.96510513,1
6006,SORICIDAE,Sorex,ornatus,Sorex ornatus,4.985,0
6007,SORICIDAE,Sorex,pacificus,Sorex pacificus,6.71,0
6008,SORICIDAE,Sorex,palustris,Sorex palustris,13.45,0
6009,SORICIDAE,Sorex,planiceps,Sorex planiceps,106,0
6010,SORICIDAE,Sorex,portenkoi,Sorex portenkoi,106,0
6011,SORICIDAE,Sorex,preblei,Sorex preblei,3.1,0
6012,SORICIDAE,Sorex,pribilofensis,Sorex pribilofensis,3.5,0
6013,SORICIDAE,Sorex,raddei,Sorex raddei,10,0
6014,SORICIDAE,Sorex,roboratus,Sorex roboratus,9.124,0
6015,SORICIDAE,Sorex,rohweri,Sorex rohweri,24.96510513,1
6016,SORICIDAE,Sorex,samniticus,Sorex samniticus,8.25,0
6017,SORICIDAE,Sorex,satunini,Sorex satunini,106,0
6018,SORICIDAE,Sorex,saussurei,Sorex saussurei,4.65,0
6019,SORICIDAE,Sorex,sclateri,Sorex sclateri,7,0
6020,SORICIDAE,Sorex,shinto,Sorex shinto,24.96510513,1
6021,SORICIDAE,Sorex,sinalis,Sorex sinalis,9.434,0
6022,SORICIDAE,Sorex,sonomae,Sorex sonomae,8.3,0
6023,SORICIDAE,Sorex,stizodon,Sorex stizodon,7,0
6024,SORICIDAE,Sorex,tenellus,Sorex tenellus,3.75,0
6025,SORICIDAE,Sorex,thibetanus,Sorex thibetanus,106,0
6026,SORICIDAE,Sorex,trowbridgii,Sorex trowbridgii,3.8,0
6027,SORICIDAE,Sorex,tundrensis,Sorex tundrensis,7.733333333,0
6028,SORICIDAE,Sorex,ugyunak,Sorex ugyunak,3.6,0
6029,SORICIDAE,Sorex,unguiculatus,Sorex unguiculatus,9.9,0
6030,SORICIDAE,Sorex,vagrans,Sorex vagrans,5.9,0
6031,SORICIDAE,Sorex,ventralis,Sorex ventralis,7,0
6032,SORICIDAE,Sorex,veraecrucis,Sorex veraecrucis,24.96510513,1
6033,SORICIDAE,Sorex,veraepacis,Sorex veraepacis,7.5,0
6034,SORICIDAE,Sorex,volnuchini,Sorex volnuchini,106,0
6035,SORICIDAE,Sorex,yukonicus,Sorex yukonicus,24.96510513,1
6037,SORICIDAE,Soriculus,nigrescens,Soriculus nigrescens,14,0
6039,SORICIDAE,Suncus,aequatorius,Suncus aequatorius,11.75656,1
6040,SORICIDAE,Suncus,ater,Suncus ater,11.1,0
6041,SORICIDAE,Suncus,dayi,Suncus dayi,9.43,0
6042,SORICIDAE,Suncus,etruscus,Suncus etruscus,2.125,0
6043,SORICIDAE,Suncus,fellowesgordoni,Suncus fellowesgordoni,11.75656,1
6044,SORICIDAE,Suncus,hosei,Suncus hosei,11.75656,1
6045,SORICIDAE,Suncus,infinitesimus,Suncus infinitesimus,3,0
6046,SORICIDAE,Suncus,lixus,Suncus lixus,4.9,0
6047,SORICIDAE,Suncus,madagascariensis,Suncus madagascariensis,3.5,0
6048,SORICIDAE,Suncus,malayanus,Suncus malayanus,5,0
6049,SORICIDAE,Suncus,megalura,Suncus megalura,4.65,0
6050,SORICIDAE,Suncus,mertensi,Suncus mertensi,7.95,0
6051,SORICIDAE,Suncus,montanus,Suncus montanus,18,0
6052,SORICIDAE,Suncus,murinus,Suncus murinus,60.7134,0
6053,SORICIDAE,Suncus,remyi,Suncus remyi,1.75,0
6054,SORICIDAE,Suncus,stoliczkanus,Suncus stoliczkanus,9.43,0
6055,SORICIDAE,Suncus,varilla,Suncus varilla,5,0
6056,SORICIDAE,Suncus,zeylanicus,Suncus zeylanicus,29.8,0
6058,SORICIDAE,Surdisorex,norae,Surdisorex norae,9,0
6059,SORICIDAE,Surdisorex,polulus,Surdisorex polulus,9,0
6061,SORICIDAE,Sylvisorex,camerunensis,Sylvisorex camerunensis,51.85379313,1
6062,SORICIDAE,Sylvisorex,granti,Sylvisorex granti,106,0
6063,SORICIDAE,Sylvisorex,howelli,Sylvisorex howelli,4.317,0
6064,SORICIDAE,Sylvisorex,isabellae,Sylvisorex isabellae,106,0
6065,SORICIDAE,Sylvisorex,johnstoni,Sylvisorex johnstoni,3.17,0
6066,SORICIDAE,Sylvisorex,konganensis,Sylvisorex konganensis,51.85379313,1
6067,SORICIDAE,Sylvisorex,lunaris,Sylvisorex lunaris,18.5,0
6068,SORICIDAE,Sylvisorex,morio,Sylvisorex morio,106,0
6069,SORICIDAE,Sylvisorex,ollula,Sylvisorex ollula,13.19713816,0
6070,SORICIDAE,Sylvisorex,oriundus,Sylvisorex oriundus,106,0
6071,SORICIDAE,Sylvisorex,pluvialis,Sylvisorex pluvialis,51.85379313,1
6072,SORICIDAE,Sylvisorex,vulcanorum,Sylvisorex vulcanorum,3.5,0
6075,SPALACIDAE,Cannomys,badius,Cannomys badius,650,0
6077,SPALACIDAE,Eospalax,fontanierii,Eospalax fontanierii,245,0
6078,SPALACIDAE,Eospalax,rothschildi,Eospalax rothschildi,240,0
6079,SPALACIDAE,Eospalax,smithii,Eospalax smithii,379,0
6081,SPALACIDAE,Myospalax,aspalax,Myospalax aspalax,225,1
6082,SPALACIDAE,Myospalax,myospalax,Myospalax myospalax,225,0
6083,SPALACIDAE,Myospalax,psilurus,Myospalax psilurus,225,1
6085,SPALACIDAE,Rhizomys,pruinosus,Rhizomys pruinosus,2450,0
6086,SPALACIDAE,Rhizomys,sinensis,Rhizomys sinensis,865,0
6087,SPALACIDAE,Rhizomys,sumatrensis,Rhizomys sumatrensis,1625,0
6089,SPALACIDAE,Spalax,arenarius,Spalax arenarius,520,0
6090,SPALACIDAE,Spalax,ehrenbergi,Spalax ehrenbergi,175.999,0
6091,SPALACIDAE,Spalax,giganteus,Spalax giganteus,303.9998,1
6092,SPALACIDAE,Spalax,graecus,Spalax graecus,303.9998,1
6093,SPALACIDAE,Spalax,leucodon,Spalax leucodon,178,0
6094,SPALACIDAE,Spalax,microphthalmus,Spalax microphthalmus,470,0
6095,SPALACIDAE,Spalax,nehringi,Spalax nehringi,176,0
6096,SPALACIDAE,Spalax,uralensis,Spalax uralensis,303.9998,1
6097,SPALACIDAE,Spalax,zemni,Spalax zemni,303.9998,1
6099,SPALACIDAE,Tachyoryctes,macrocephalus,Tachyoryctes macrocephalus,596.994,0
6100,SPALACIDAE,Tachyoryctes,splendens,Tachyoryctes splendens,596.994,1
6103,SUIDAE,Babyrousa,babyrussa,Babyrousa babyrussa,1.00E+05,0
6104,SUIDAE,Babyrousa,celebensis,Babyrousa celebensis,1.00E+05,1
6105,SUIDAE,Babyrousa,togeanensis,Babyrousa togeanensis,1.00E+05,1
6107,SUIDAE,Hylochoerus,meinertzhageni,Hylochoerus meinertzhageni,188500,0
6109,SUIDAE,Phacochoerus,aethiopicus,Phacochoerus aethiopicus,71000.27,0
6110,SUIDAE,Phacochoerus,africanus,Phacochoerus africanus,82500,0
6112,SUIDAE,Porcula,salvania,Porcula salvania,7718,0
6114,SUIDAE,Potamochoerus,larvatus,Potamochoerus larvatus,48781.25,0
6115,SUIDAE,Potamochoerus,porcus,Potamochoerus porcus,70000.316,0
6117,SUIDAE,Sus,ahoenobarbus,Sus ahoenobarbus,67993.7598,1
6118,SUIDAE,Sus,barbatus,Sus barbatus,96666.667,0
6119,SUIDAE,Sus,bucculentus,Sus bucculentus,6000,0
6120,SUIDAE,Sus,cebifrons,Sus cebifrons,67993.7598,1
6121,SUIDAE,Sus,celebensis,Sus celebensis,55000,0
6122,SUIDAE,Sus,oliveri,Sus oliveri,67993.7598,1
6123,SUIDAE,Sus,philippensis,Sus philippensis,67993.7598,1
6124,SUIDAE,Sus,scrofa,Sus scrofa,101052.132,0
6125,SUIDAE,Sus,verrucosus,Sus verrucosus,81250,0
6128,TACHYGLOSSIDAE,Tachyglossus,aculeatus,Tachyglossus aculeatus,3025,0
6130,TACHYGLOSSIDAE,Zaglossus,attenboroughi,Zaglossus attenboroughi,10139.5,1
6131,TACHYGLOSSIDAE,Zaglossus,bartoni,Zaglossus bartoni,10139.5,1
6132,TACHYGLOSSIDAE,Zaglossus,bruijnii,Zaglossus bruijnii,10139.5,0
6135,TALPIDAE,Condylura,cristata,Condylura cristata,84,0
6137,TALPIDAE,Desmana,moschata,Desmana moschata,383,0
6139,TALPIDAE,Dymecodon,pilirostris,Dymecodon pilirostris,16.15,0
6141,TALPIDAE,Euroscaptor,grandis,Euroscaptor grandis,550,0
6142,TALPIDAE,Euroscaptor,klossi,Euroscaptor klossi,550,0
6143,TALPIDAE,Euroscaptor,longirostris,Euroscaptor longirostris,550,0
6144,TALPIDAE,Euroscaptor,micrura,Euroscaptor micrura,60.469,0
6145,TALPIDAE,Euroscaptor,mizura,Euroscaptor mizura,35.47,0
6146,TALPIDAE,Euroscaptor,parvidens,Euroscaptor parvidens,550,0
6148,TALPIDAE,Galemys,pyrenaicus,Galemys pyrenaicus,60.167,0
6150,TALPIDAE,Mogera,etigo,Mogera etigo,182,1
6151,TALPIDAE,Mogera,imaizumii,Mogera imaizumii,87.5,0
6152,TALPIDAE,Mogera,insularis,Mogera insularis,182,1
6153,TALPIDAE,Mogera,robusta,Mogera robusta,329,0
6154,TALPIDAE,Mogera,tokudae,Mogera tokudae,129.5,0
6155,TALPIDAE,Mogera,uchidai,Mogera uchidai,182,1
6156,TALPIDAE,Mogera,wogura,Mogera wogura,182,1
6158,TALPIDAE,Neurotrichus,gibbsii,Neurotrichus gibbsii,8.9,0
6160,TALPIDAE,Parascalops,breweri,Parascalops breweri,51,0
6162,TALPIDAE,Parascaptor,leucura,Parascaptor leucura,45.604,0
6164,TALPIDAE,Scalopus,aquaticus,Scalopus aquaticus,91.258,0
6166,TALPIDAE,Scapanulus,oweni,Scapanulus oweni,36.64,0
6168,TALPIDAE,Scapanus,latimanus,Scapanus latimanus,55,0
6169,TALPIDAE,Scapanus,orarius,Scapanus orarius,61.2,0
6170,TALPIDAE,Scapanus,townsendii,Scapanus townsendii,141.7,0
6172,TALPIDAE,Scaptochirus,moschatus,Scaptochirus moschatus,90.51,0
6174,TALPIDAE,Scaptonyx,fusicaudus,Scaptonyx fusicaudus,19.41,0
6176,TALPIDAE,Talpa,altaica,Talpa altaica,85,0
6177,TALPIDAE,Talpa,caeca,Talpa caeca,92.5,0
6178,TALPIDAE,Talpa,caucasica,Talpa caucasica,90,0
6179,TALPIDAE,Talpa,davidiana,Talpa davidiana,550,0
6180,TALPIDAE,Talpa,europaea,Talpa europaea,77,0
6181,TALPIDAE,Talpa,levantis,Talpa levantis,90,0
6182,TALPIDAE,Talpa,occidentalis,Talpa occidentalis,53.5,0
6183,TALPIDAE,Talpa,romana,Talpa romana,92.5,0
6184,TALPIDAE,Talpa,stankovici,Talpa stankovici,141.3125,1
6186,TALPIDAE,Uropsilus,andersoni,Uropsilus andersoni,550,0
6187,TALPIDAE,Uropsilus,gracilis,Uropsilus gracilis,550,0
6188,TALPIDAE,Uropsilus,investigator,Uropsilus investigator,550,0
6189,TALPIDAE,Uropsilus,soricipes,Uropsilus soricipes,16,0
6191,TALPIDAE,Urotrichus,talpoides,Urotrichus talpoides,45,0
6194,TAPIRIDAE,Tapirus,bairdii,Tapirus bairdii,299999.133,0
6195,TAPIRIDAE,Tapirus,indicus,Tapirus indicus,296250,0
6196,TAPIRIDAE,Tapirus,pinchaque,Tapirus pinchaque,148949.826,0
6197,TAPIRIDAE,Tapirus,terrestris,Tapirus terrestris,207500.907,0
6200,TARSIIDAE,Tarsius,bancanus,Tarsius bancanus,94.25,0
6201,TARSIIDAE,Tarsius,dentatus,Tarsius dentatus,107,0
6202,TARSIIDAE,Tarsius,lariang,Tarsius lariang,108.45,1
6203,TARSIIDAE,Tarsius,pelengensis,Tarsius pelengensis,108.45,1
6204,TARSIIDAE,Tarsius,pumilus,Tarsius pumilus,27.5,0
6205,TARSIIDAE,Tarsius,sangirensis,Tarsius sangirensis,108.45,1
6206,TARSIIDAE,Tarsius,syrichta,Tarsius syrichta,113.5,0
6207,TARSIIDAE,Tarsius,tarsier,Tarsius tarsier,200,0
6210,TARSIPEDIDAE,Tarsipes,rostratus,Tarsipes rostratus,9,0
6213,TAYASSUIDAE,Catagonus,wagneri,Catagonus wagneri,35566.407,0
6215,TAYASSUIDAE,Pecari,maximus,Pecari maximus,21266.695,1
6216,TAYASSUIDAE,Pecari,tajacu,Pecari tajacu,21266.695,0
6218,TAYASSUIDAE,Tayassu,pecari,Tayassu pecari,32233.688,0
6221,TENRECIDAE,Echinops,telfairi,Echinops telfairi,180,0
6223,TENRECIDAE,Geogale,aurita,Geogale aurita,7,0
6225,TENRECIDAE,Hemicentetes,nigriceps,Hemicentetes nigriceps,113,0
6226,TENRECIDAE,Hemicentetes,semispinosus,Hemicentetes semispinosus,137.8,0
6228,TENRECIDAE,Limnogale,mergulus,Limnogale mergulus,78.6,0
6230,TENRECIDAE,Microgale,brevicaudata,Microgale brevicaudata,11.3,0
6231,TENRECIDAE,Microgale,cowani,Microgale cowani,13.8,0
